公司代號,_公司代號,公司名稱,統一編號,_統一編號,市場別
6168,_6168,宏齊科技股份有限公司,89358419,_	89358419,上市
6169,_6169,昱泉國際股份有限公司,23296194,_	23296194,上櫃
6170,_6170,統振股份有限公司,12135600,_	12135600,上櫃
6171,_6171,大城地產股份有限公司,89596101,_	89596101,上櫃
6171,_6171,大城地產股份有限公司,89596101,_	89596101,上櫃
6172,_6172,互億科技股份有限公司,16144475,_	16144475,不繼續公開發行
6173,_6173,信昌電子陶瓷股份有限公司,23641338,_	23641338,上櫃
6174,_6174,安碁科技股份有限公司,22100469,_	22100469,上櫃
6175,_6175,立敦科技(股)有限公司,84607396,_	84607396,上櫃
6175,_6175,立敦科技股份有限公司,84607396,_	84607396,上櫃
6176,_6176,瑞儀光電股份有限公司,22101208,_	22101208,上市
6177,_6177,達麗建設事業股份有限公司,4477420,_	04477420,上市
6179,_6179,亞通利大能源股份有限公司,89491275,_	89491275,上櫃
6180,_6180,遊戲橘子數位科技股份有限公司,89550029,_	89550029,上櫃
6182,_6182,合晶科技股份有限公司,16138282,_	16138282,上櫃
6183,_6183,關貿網路股份有限公司,97162640,_	97162640,上市
6184,_6184,大豐有線電視股份有限公司,96974228,_	96974228,上市
6185,_6185,幃翔精密股份有限公司,22906009,_	22906009,上櫃
6186,_6186,新潤興業股份有限公司,16318881,_	16318881,上櫃
6187,_6187,萬潤科技股份有限公司,97015768,_	97015768,上櫃
6188,_6188,廣明光電股份有限公司,16836218,_	16836218,上櫃
6189,_6189,豐藝電子股份有限公司,22151585,_	22151585,上市
6190,_6190,萬泰科技股份有限公司,4674153,_	04674153,上櫃
6191,_6191,精成科技股份有限公司,81069921,_	81069921,上市
6192,_6192,巨路國際股份有限公司,14033663,_	14033663,上市
6194,_6194,育富電子股份有限公司,45082694,_	45082694,上櫃
6195,_6195,詩肯股份有限公司,89403884,_	89403884,上櫃
6196,_6196,帆宣系統科技股份有限公司,23145632,_	23145632,上市
6197,_6197,佳必琪國際股份有限公司,86701804,_	86701804,上市
6198,_6198,瑞築建設股份有限公司,16759177,_	16759177,上櫃
6198,_6198,瑞築建設股份有限公司,16759177,_	16759177,上櫃
6199,_6199,天品聯合企業股份有限公司,84228281,_	84228281,上櫃
6201,_6201,亞弘電科技股份有限公司,73710056,_	73710056,上市
6202,_6202,盛群半導體股份有限公司,16130330,_	16130330,上市
6203,_6203,海韻電子工業股份有限公司,4329168,_	04329168,上櫃
6204,_6204,台灣艾華電子工業股份有限公司,43408984,_	43408984,上櫃
6205,_6205,詮欣股份有限公司,22115625,_	22115625,上市
6206,_6206,飛捷科技股份有限公司,21230513,_	21230513,上市
6207,_6207,雷科股份有限公司,22837088,_	22837088,上櫃
6209,_6209,今國光學工業股份有限公司,56654500,_	56654500,上市
6210,_6210,慶生電子股份有限公司,45190379,_	45190379,上櫃
6212,_6212,理銘開發股份有限公司,7611076,_	07611076,上櫃
6213,_6213,聯茂電子股份有限公司,97179403,_	97179403,上市
6214,_6214,精誠資訊股份有限公司,97311466,_	97311466,上市
6215,_6215,和椿科技股份有限公司,12304443,_	12304443,上市
6216,_6216,居易科技股份有限公司,16242320,_	16242320,上市
6217,_6217,中國探針股份有限公司,22059031,_	22059031,上櫃
6218,_6218,豪勉科技股份有限公司,12223097,_	12223097,上櫃
6219,_6219,富旺國際開發股份有限公司,97447647,_	97447647,上櫃
6220,_6220,岳豐科技股份有限公司,45911735,_	45911735,上櫃
6221,_6221,晉泰科技股份有限公司,84981323,_	84981323,上櫃
6222,_6222,上揚科技股份有限公司,22182927,_	22182927,上櫃
6223,_6223,旺矽科技股份有限公司,89647050,_	89647050,上櫃
6224,_6224,聚鼎科技股份有限公司,16433242,_	16433242,上市
6225,_6225,天瀚科技股份有限公司,16253228,_	16253228,上市
6226,_6226,光鼎電子股份有限公司,22601800,_	22601800,上市
6227,_6227,茂綸股份有限公司,20811962,_	20811962,上櫃
6228,_6228,全譜科技股份有限公司,84560006,_	84560006,上櫃
6229,_6229,研通科技股份有限公司,86491265,_	86491265,上櫃
6230,_6230,尼得科超眾科技股份有限公司,34005476,_	34005476,上市
6230,_6230,尼得科超眾科技股份有限公司,34005476,_	34005476,上市
6231,_6231,系微股份有限公司,16627697,_	16627697,上櫃
6233,_6233,旺玖科技股份有限公司,16177572,_	16177572,上櫃
6234,_6234,高僑自動化科技股份有限公司,23712277,_	23712277,上櫃
6235,_6235,華孚科技股份有限公司,35383165,_	35383165,上市
6236,_6236,中湛股份有限公司,16094290,_	16094290,上櫃
6236,_6236,中湛股份有限公司,16094290,_	16094290,上櫃
6237,_6237,驊訊電子企業股份有限公司,86315535,_	86315535,上櫃
6239,_6239,力成科技股份有限公司,16082267,_	16082267,上市
6240,_6240,松崗數位文創股份有限公司,97446128,_	97446128,上櫃
6241,_6241,易通展科技股份有限公司(原享承),86504769,_	86504769,上櫃
6242,_6242,立康生醫事業股份有限公司,12549828,_	12549828,上櫃
6243,_6243,迅杰科技股份有限公司,16505809,_	16505809,上市
6244,_6244,茂迪股份有限公司,20889546,_	20889546,上櫃
6245,_6245,立端科技股份有限公司,22327466,_	22327466,上櫃
6246,_6246,臺龍電子股份有限公司,12386388,_	12386388,上櫃
6247,_6247,淇譽電子科技股份有限公司,34395565,_	34395565,不繼續公開發行
6248,_6248,沛波鋼鐵股份有限公司,38432767,_	38432767,上櫃
6251,_6251,定穎電子股份有限公司,22993144,_	22993144,不繼續公開發行
6257,_6257,矽格股份有限公司,23218022,_	23218022,上市
6259,_6259,百徽股份有限公司,84497335,_	84497335,上櫃
6261,_6261,久元電子股份有限公司,86244737,_	86244737,上櫃
6263,_6263,普萊德科技股份有限公司,84117341,_	84117341,上櫃
6264,_6264,富裔實業股份有限公司,97477509,_	97477509,上櫃
6265,_6265,方土昶股份有限公司,16436439,_	16436439,上櫃
6266,_6266,泰詠電子股份有限公司,23576977,_	23576977,上櫃
6269,_6269,台郡科技股份有限公司,16347324,_	16347324,上市
6270,_6270,倍微科技股份有限公司,86882278,_	86882278,上櫃
6271,_6271,同欣電子工業股份有限公司,4226986,_	04226986,上市
6272,_6272,驊陞科技股份有限公司,23610975,_	23610975,興櫃
6274,_6274,台燿科技股份有限公司,4226091,_	04226091,上櫃
6275,_6275,元山科技工業股份有限公司,22264722,_	22264722,上櫃
6276,_6276,安鈦克科技股份有限公司,34235759,_	34235759,上櫃
6277,_6277,宏正自動科技股份有限公司,12403422,_	12403422,上市
6278,_6278,台灣表面黏著科技股份有限公司,23722471,_	23722471,上市
6279,_6279,胡連精密股份有限公司,20759430,_	20759430,上櫃
6281,_6281,全國電子股份有限公司,22006252,_	22006252,上市
6282,_6282,康舒科技股份有限公司,12341051,_	12341051,上市
6283,_6283,淳安電子股份有限公司,89827686,_	89827686,上市
6284,_6284,佳邦科技股份有限公司,16599215,_	16599215,上櫃
6285,_6285,啟碁科技股份有限公司,97331723,_	97331723,上市
6287,_6287,元隆電子股份有限公司,22099174,_	22099174,上櫃
6288,_6288,聯嘉光電股份有限公司,89396315,_	89396315,上市
6289,_6289,華上光電股份有限公司,16743865,_	16743865,不繼續公開發行
6290,_6290,良維科技股份有限公司,11298247,_	11298247,上櫃
6291,_6291,沛亨半導體股份有限公司,86541238,_	86541238,上櫃
6292,_6292,迅德興業股份有限公司,22133530,_	22133530,上櫃
6294,_6294,智基科技開發股份有限公司,97306837,_	97306837,上櫃
6403,_6403,群登科技股份有限公司,24399520,_	24399520,興櫃
6404,_6404,中國通訊多媒體集團有限公司,53661269,_	53661269,上櫃
6405,_6405,悅城科技股份有限公司,27340208,_	27340208,上市
6407,_6407,相互股份有限公司,23810592,_	23810592,興櫃
6409,_6409,旭隼科技股份有限公司,28865032,_	28865032,上市
6411,_6411,晶焱科技股份有限公司,28081989,_	28081989,上櫃
6412,_6412,群光電能科技股份有限公司,24284436,_	24284436,上市
6414,_6414,樺漢科技股份有限公司,70380046,_	70380046,上市
6415,_6415,矽力杰股份有限公司,2906023,_	02906023,上市
6416,_6416,瑞祺電通股份有限公司,28488592,_	28488592,上市
6417,_6417,韋僑科技股份有限公司,16877131,_	16877131,上櫃
6418,_6418,詠昇電子股份有限公司,22774892,_	22774892,上櫃
6419,_6419,京晨科技股份有限公司,28212547,_	28212547,上櫃
6420,_6420,巨擘先進股份有限公司,16901646,_	16901646,不繼續公開發行
6423,_6423,億而得微電子股份有限公司,12894399,_	12894399,興櫃
6425,_6425,易發精機股份有限公司,22994919,_	22994919,上櫃
6426,_6426,統新光訊股份有限公司,13111161,_	13111161,上市
6427,_6427,弘勝光電股份有限公司,24223570,_	24223570,不繼續公開發行
6428,_6428,台灣淘米科技股份有限公司,24482647,_	24482647,興櫃
6431,_6431,光麗生技控股股份有限公司,41181265,_	41181265,上市
6432,_6432,今展科技股份有限公司,12688172,_	12688172,上櫃
6434,_6434,達輝光電股份有限公司,28230046,_	28230046,興櫃
6435,_6435,大中積體電路股份有限公司,28112723,_	28112723,上櫃
6438,_6438,迅得機械股份有限公司,70753397,_	70753397,上市
6441,_6441,廣錠科技股份有限公司,53562649,_	53562649,上櫃
6442,_6442,光紅建聖股份有限公司,97119975,_	97119975,上市
6443,_6443,元晶太陽能科技股份有限公司,28997300,_	28997300,上市
6444,_6444,寶德電化材科技股份有限公司,53100892,_	53100892,不繼續公開發行
6445,_6445,經絡動力醫學股份有限公司,27533161,_	27533161,不繼續公開發行
6446,_6446,藥華醫藥股份有限公司,70557655,_	70557655,上櫃
6449,_6449,鈺邦科技股份有限公司,28064644,_	28064644,上市
6451,_6451,訊芯科技控股股份有限公司,38649225,_	38649225,上市
6452,_6452,康友製藥控股有限公司,54395965,_	54395965,公開發行
6456,_6456,GIS Holding Limited,41420316,_	41420316,上市
6456,_6456,業成控股股份有限公司,41420316,_	41420316,上市
6457,_6457,紘康科技股份有限公司,28751690,_	28751690,上櫃
6461,_6461,益得生物科技股份有限公司,53104031,_	53104031,上櫃
6462,_6462,神盾股份有限公司,28835517,_	28835517,上櫃
6464,_6464,台灣數位光訊科技股份有限公司,28371951,_	28371951,上市
6465,_6465,威潤科技股份有限公司,24497254,_	24497254,上櫃
6468,_6468,網石棒辣椒股份有限公司,53918472,_	53918472,公開發行
6468,_6468,網石棒辣椒股份有限公司,53918472,_	53918472,公開發行
6469,_6469,大樹醫藥股份有限公司,12803476,_	12803476,上櫃
6470,_6470,宇智網通股份有限公司,27375986,_	27375986,上櫃
6472,_6472,保瑞藥業股份有限公司,28684877,_	28684877,上櫃
6473,_6473,美賣科技股份有限公司,29150415,_	29150415,興櫃
6473,_6473,美賣科技股份有限公司,29150415,_	29150415,興櫃
6474,_6474,華豫寧股份有限公司,84094369,_	84094369,興櫃
6475,_6475,岱煒科技股份有限公司,12943883,_	12943883,公開發行
6477,_6477,安集科技股份有限公司,28580346,_	28580346,上市
6479,_6479,瑞寶基因股份有限公司,28861633,_	28861633,公開發行
6482,_6482,弘煜科技事業股份有限公司,25064206,_	25064206,上櫃
6483,_6483,原創生醫股份有限公司,29184891,_	29184891,公開發行
6484,_6484,惠合再生醫學生技股份有限公司,24405425,_	24405425,公開發行
6485,_6485,點序科技股份有限公司,28927852,_	28927852,上櫃
6486,_6486,互動國際數位股份有限公司,80192260,_	80192260,上櫃
6488,_6488,環球晶圓股份有限公司,28113286,_	28113286,上櫃
6490,_6490,凌昇能源科技股份有限公司,53307514,_	53307514,不繼續公開發行
6491,_6491,晶碩光學股份有限公司,25021158,_	25021158,上市
6492,_6492,生華生物科技股份有限公司,54021973,_	54021973,上櫃
6493,_6493,雷虎生技股份有限公司,53835304,_	53835304,興櫃
6494,_6494,九齊科技股份有限公司,28509490,_	28509490,上櫃
6495,_6495,英屬開曼群島商納諾股份有限公司,54396079,_	54396079,興櫃
6496,_6496,科懋生物科技股份有限公司,23024594,_	23024594,上櫃
6498,_6498,久禾光電股份有限公司,80579685,_	80579685,興櫃
6499,_6499,益安生醫股份有限公司,54150856,_	54150856,上櫃
6504,_6504,南六企業股份有限公司,75989858,_	75989858,上市
6505,_6505,台塑石化股份有限公司,86522210,_	86522210,上市
6506,_6506,雙邦實業股份有限公司,23531297,_	23531297,上櫃
6506,_6506,雙邦實業股份有限公司,23531297,_	23531297,上櫃
6508,_6508,惠光股份有限公司,69546202,_	69546202,上櫃
6509,_6509,聚和國際股份有限公司,4243562,_	04243562,上櫃
6510,_6510,中華精測科技股份有限公司,27879121,_	27879121,上櫃
6511,_6511,綠晁科技股份有限公司,25154972,_	25154972,不繼續公開發行
6512,_6512,啟發電子股份有限公司,28133327,_	28133327,上櫃
6514,_6514,芮特科技股份有限公司,42332136,_	42332136,上櫃
6515,_6515,穎崴科技股份有限公司,13145774,_	13145774,上市
6516,_6516,勤崴國際科技股份有限公司,28835663,_	28835663,上櫃
6517,_6517,保勝光學股份有限公司,55174031,_	55174031,上櫃
6518,_6518,康科特股份有限公司,25029519,_	25029519,興櫃
6520,_6520,臺灣動藥國際股份有限公司,53742349,_	53742349,不繼續公開發行
6523,_6523,達爾膚生醫科技股份有限公司,80167706,_	80167706,上櫃
6525,_6525,捷敏股份有限公司,49791260,_	49791260,上市
6526,_6526,達發科技股份有限公司,12883169,_	12883169,興櫃
6527,_6527,明達醫學科技股份有限公司,25057697,_	25057697,上櫃
6529,_6529,研鼎智能股份有限公司,29044837,_	29044837,不繼續公開發行
6530,_6530,創威光電股份有限公司,13067290,_	13067290,上櫃
6531,_6531,愛普科技股份有限公司,53503847,_	53503847,上市
6532,_6532,瑞耘科技股份有限公司,16394917,_	16394917,上櫃
6533,_6533,晶心科技股份有限公司,27638046,_	27638046,上市
6534,_6534,正瀚生技股份有限公司,54313303,_	54313303,興櫃
6535,_6535,順天醫藥生技股份有限公司,12663974,_	12663974,上櫃
6536,_6536,碩豐數位科技股份有限公司,24231494,_	24231494,興櫃
6538,_6538,倉和股份有限公司,84819223,_	84819223,上櫃
6538,_6538,倉和股份有限公司,84819223,_	84819223,上櫃
6539,_6539,麗彤生醫科技股份有限公司,53350764,_	53350764,興櫃
6541,_6541,泰福生技股份有限公司,24797816,_	24797816,上市
6542,_6542,隆中網絡股份有限公司,53114404,_	53114404,上櫃
6543,_6543,普惠醫工股份有限公司,23243578,_	23243578,興櫃
6543,_6543,普惠醫工股份有限公司,23243578,_	23243578,興櫃
6545,_6545,擎力科技股份有限公司,80661122,_	80661122,興櫃
6546,_6546,正基科技股份有限公司,12673109,_	12673109,上櫃
6547,_6547,高端疫苗生物製劑股份有限公司,53943057,_	53943057,上櫃
6548,_6548,長華科技股份有限公司,70849957,_	70849957,上櫃
6549,_6549,景凱生物科技股份有限公司,53394159,_	53394159,興櫃
6550,_6550,北極星藥業集團股份有限公司,24792045,_	24792045,上市
6552,_6552,易華電子股份有限公司,76025826,_	76025826,上市
6553,_6553,豐華生物科技股份有限公司,29048989,_	29048989,不繼續公開發行
6555,_6555,榮炭科技股份有限公司,24489613,_	24489613,興櫃
6556,_6556,勝品電通股份有限公司,53184695,_	53184695,上櫃
6558,_6558,興能高科技股份有限公司,97430131,_	97430131,上市
6559,_6559,研晶光電股份有限公司,27797183,_	27797183,興櫃
6560,_6560,欣普羅光電股份有限公司,70643081,_	70643081,上櫃
6561,_6561,是方電訊股份有限公司,86000036,_	86000036,上櫃
6562,_6562,聯亞藥業股份有限公司,24626617,_	24626617,興櫃
